Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
746,269,5363,0,0,5343,20,15,3599,22,4042,15,785,343,570,2421,1229,1345,647,12.0641,5995,1.67842,1,8
747,269,5327,0,0,5321,6,5,3565,23,3979,22,813,352,539,2403,1198,1271,607,11.3948,5588,1.66085,1,8
748,269,5425,0,0,5384,41,36,3586,22,3902,17,821,419,501,2428,1239,1321,658,12.129,6349,1.63988,1,8
749,269,5375,0,0,5340,35,31,3574,22,4023,24,847,394,523,2328,1259,1289,641,11.9256,6006,1.67308,1,8
750,269,5389,0,0,5348,41,38,3653,23,4043,15,805,364,515,2377,1313,1351,652,12.0987,5969,1.6787,1,8
751,269,5449,0,0,5437,12,8,3693,21,4039,20,763,346,570,2537,1213,1312,630,11.5618,5927,1.67757,1,8
752,269,5551,0,0,5500,51,47,3668,23,4073,15,838,450,550,2450,1248,1335,633,11.4034,5980,1.68719,1,8
753,269,5357,0,0,5333,24,20,3694,22,4156,25,757,339,527,2451,1258,1280,640,11.947,6005,1.71116,1,8
754,269,5555,0,0,5513,42,36,3757,24,4118,16,795,377,565,2541,1261,1298,648,11.6652,6271,1.7001,1,8
755,269,5389,0,0,5352,37,36,3648,24,4027,16,780,362,523,2429,1279,1283,616,11.4307,5931,1.6742,1,8
756,269,5293,0,0,5256,37,35,3595,24,4017,20,775,312,522,2432,1232,1240,601,11.3546,5861,1.6714,1,8
757,269,5385,0,0,5367,18,14,3579,22,3972,23,822,415,508,2364,1253,1397,683,12.6834,6198,1.65893,1,8
758,269,5444,0,0,5415,29,27,3627,24,4015,14,832,422,545,2372,1259,1321,671,12.3255,6389,1.67084,1,8
759,269,5444,0,0,5418,26,22,3636,24,4025,14,807,419,543,2414,1247,1359,665,12.2153,6220,1.67364,1,8
760,269,5329,0,0,5310,19,17,3547,22,3940,28,801,372,502,2451,1175,1276,620,11.6345,5892,1.65017,1,8
761,269,5381,0,0,5340,41,35,3583,23,3948,19,814,365,529,2392,1262,1318,665,12.3583,6116,1.65235,1,8
762,269,5372,0,0,5309,63,60,3639,24,4126,20,779,379,504,2452,1238,1326,677,12.6024,6127,1.70242,1,8
763,269,5416,0,0,5384,32,25,3676,23,4088,27,814,332,536,2491,1216,1368,678,12.5185,6361,1.69147,1,8
764,269,5458,0,0,5425,33,31,3641,20,3954,24,810,373,561,2471,1219,1326,656,12.0191,6041,1.65399,1,8
765,269,5540,0,0,5517,23,14,3712,21,4129,25,838,371,570,2473,1263,1346,641,11.5704,5836,1.70329,1,8
766,269,5420,0,0,5391,29,28,3609,22,4055,23,834,357,553,2391,1262,1359,649,11.9742,5985,1.68209,1,8
767,269,5569,0,0,5527,42,41,3705,22,4083,24,832,396,552,2470,1295,1369,647,11.6179,6068,1.69005,1,8
768,269,5381,0,0,5343,38,36,3616,22,4105,20,810,367,546,2363,1275,1305,657,12.2096,6175,1.69635,1,8
769,269,5478,0,0,5442,36,33,3693,21,4104,22,771,440,569,2385,1291,1303,648,11.8291,6092,1.69607,1,8
770,269,5527,0,0,5509,18,15,3649,22,4100,27,872,409,534,2427,1258,1370,700,12.6651,6318,1.69492,1,8
771,269,5534,0,0,5487,47,45,3740,22,4226,20,857,384,525,2450,1298,1402,670,12.107,5998,1.7319,1,8
772,269,5378,0,0,5349,29,26,3606,24,4004,13,763,382,534,2456,1230,1278,609,11.3239,5683,1.66778,1,8
773,269,5402,0,0,5349,53,52,3656,23,4112,21,767,364,561,2476,1213,1329,684,12.662,6337,1.69837,1,8
774,269,5499,0,0,5472,27,21,3592,24,3970,20,823,437,558,2438,1223,1281,610,11.0929,5933,1.65837,1,8
775,269,5231,0,0,5199,32,29,3486,23,3930,12,776,344,533,2319,1247,1331,671,12.8274,6135,1.64745,1,8
776,269,5384,0,0,5333,51,49,3626,23,3997,17,772,373,502,2471,1249,1288,639,11.8685,6015,1.66583,1,8
777,269,5353,0,0,5317,36,32,3564,26,4015,22,810,355,545,2416,1205,1292,591,11.0405,5579,1.67084,1,8
778,269,5434,0,0,5410,24,24,3674,24,4138,23,786,353,519,2464,1289,1322,650,11.9617,6102,1.7059,1,8
