Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
710,269,5789,0,0,5746,43,42,3693,23,4151,18,841,561,606,2547,1216,1423,1091,18.8461,0,1.70969,0,4
711,269,5746,0,0,5698,48,43,3579,25,3999,18,862,582,656,2410,1218,1413,1059,18.4302,0,1.66639,0,4
712,269,5872,0,0,5834,38,33,3579,23,3974,18,912,613,680,2415,1234,1427,1064,18.1199,0,1.65948,0,4
713,269,5749,0,0,5725,24,20,3611,22,4058,21,872,568,595,2465,1228,1437,1100,19.1338,0,1.68294,0,4
714,269,5800,0,0,5773,27,26,3617,22,4012,20,876,575,603,2416,1310,1413,1053,18.1552,0,1.67001,0,4
715,269,5738,0,0,5702,36,33,3581,24,4017,19,935,542,610,2367,1265,1375,1024,17.8459,0,1.6714,0,4
716,269,5834,0,0,5792,42,39,3591,24,4087,20,916,603,624,2481,1190,1450,1092,18.7179,0,1.69119,0,4
717,269,5785,0,0,5770,15,14,3609,21,4038,25,895,590,632,2424,1219,1410,1053,18.2022,0,1.67729,0,4
718,269,5917,0,0,5879,38,37,3644,25,4001,23,974,611,650,2467,1192,1432,1048,17.7117,0,1.66694,0,4
719,269,5868,0,0,5848,20,16,3675,23,4153,20,933,537,618,2455,1305,1481,1107,18.865,0,1.71028,0,4
720,269,5647,0,0,5610,37,32,3532,24,3940,12,892,548,581,2384,1230,1400,1044,18.4877,0,1.65017,0,4
721,269,5841,0,0,5817,24,22,3614,22,4003,21,925,592,693,2322,1288,1448,1055,18.062,0,1.6675,0,4
722,269,5885,0,0,5850,35,33,3717,23,4142,19,901,571,629,2488,1277,1495,1125,19.1164,0,1.70707,0,4
723,269,5886,0,0,5835,51,43,3672,23,4055,24,935,605,623,2434,1265,1479,1111,18.8753,0,1.68209,0,4
724,269,5861,0,0,5824,37,35,3648,24,4141,20,902,650,627,2400,1262,1504,1149,19.6042,0,1.70678,0,4
725,269,5922,0,0,5884,38,37,3674,24,4146,25,968,624,642,2380,1283,1430,1060,17.8994,0,1.70823,0,4
