Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
454,269,5357,0,0,5304,53,46,3619,23,3975,18,778,361,505,2405,1290,11934,2919,54.4895,11478,1.65975,1,8
455,269,5298,0,0,5252,46,40,3614,22,4026,27,746,362,502,2380,1281,12479,3026,57.1159,11980,1.67392,1,8
456,269,5339,0,0,5310,29,26,3619,24,4063,19,764,374,507,2417,1258,11998,2955,55.3474,11533,1.68435,1,8
457,269,5289,0,0,5246,43,37,3653,23,3976,13,759,328,505,2422,1262,11818,2935,55.4925,11375,1.66003,1,8
458,269,5466,0,0,5431,35,30,3675,23,4120,23,833,374,520,2476,1240,11943,2970,54.3359,11552,1.70068,1,8
459,269,5321,0,0,5291,30,24,3654,23,4050,18,788,304,537,2409,1265,11939,2920,54.8769,11438,1.68067,1,8
460,269,5264,0,0,5250,14,10,3582,24,4031,18,804,301,489,2379,1273,12000,2865,54.4263,11419,1.67532,1,8
461,269,5202,0,0,5175,27,23,3521,23,3934,24,743,367,537,2243,1288,11721,2861,54.9981,11238,1.64853,1,8
462,269,5376,0,0,5353,23,22,3671,22,3999,17,778,366,482,2511,1222,12152,2967,55.1897,11644,1.66639,1,8
463,269,5450,0,0,5415,35,30,3724,22,4142,28,834,327,488,2473,1300,12621,3087,56.6422,12150,1.70707,1,8
464,269,5267,0,0,5236,31,25,3619,23,4009,28,800,319,479,2436,1205,11670,2822,53.5789,11115,1.66917,1,8
465,269,5244,0,0,5197,47,42,3593,24,4085,23,766,305,518,2423,1209,11159,2752,52.479,10708,1.69062,1,8
466,269,5301,0,0,5275,26,21,3672,24,4168,14,760,297,521,2445,1264,11681,2875,54.235,11202,1.71468,1,8
467,269,5355,0,0,5332,23,23,3672,23,4115,23,804,306,515,2389,1318,11786,2953,55.1447,11309,1.69924,1,8
468,269,5361,0,0,5319,42,39,3650,24,4280,30,810,341,488,2441,1251,11482,2859,53.3296,11061,1.74825,1,8
469,269,5218,0,0,5181,37,34,3585,22,3988,18,738,323,499,2387,1253,11630,2828,54.197,11128,1.66334,1,8
470,269,5260,0,0,5218,42,39,3630,23,4031,24,759,330,503,2435,1209,11916,2958,56.2357,11543,1.67532,1,8
471,269,5272,0,0,5242,30,26,3618,23,4087,21,803,314,478,2393,1263,11489,2886,54.742,11164,1.69119,1,8
472,269,5430,0,0,5397,33,30,3656,23,4099,20,807,384,532,2393,1294,12154,3045,56.0773,11735,1.69463,1,8
473,269,5374,0,0,5355,19,17,3681,23,4165,21,789,324,538,2458,1244,11850,2973,55.3219,11407,1.7138,1,8
474,269,5254,0,0,5204,50,44,3637,22,4000,18,773,269,485,2494,1215,11657,2862,54.4728,11204,1.66667,1,8
475,269,5369,0,0,5348,21,19,3627,22,4032,18,799,351,524,2466,1211,11953,3003,55.9322,11514,1.6756,1,8
476,269,5303,0,0,5234,69,63,3640,24,4170,20,741,311,492,2466,1273,11777,2907,54.818,11426,1.71527,1,8
477,269,5298,0,0,5242,56,51,3643,24,4105,16,787,304,505,2438,1248,11616,2843,53.6618,11241,1.69635,1,8
478,269,5347,0,0,5317,30,27,3626,22,3989,28,780,333,527,2396,1283,12142,2917,54.554,11563,1.66362,1,8
479,269,5331,0,0,5297,34,28,3590,21,3933,24,819,330,514,2343,1301,11429,2848,53.4234,10949,1.64826,1,8
480,269,5373,0,0,5339,34,30,3703,22,4063,12,785,376,519,2365,1316,11712,2920,54.3458,11276,1.68435,1,8
481,269,5195,0,0,5176,19,16,3525,22,3976,26,743,320,521,2314,1271,11533,2844,54.7449,11050,1.66003,1,8
482,269,5410,0,0,5372,38,37,3593,23,4064,22,782,407,512,2451,1236,12374,3076,56.8577,11871,1.68464,1,8
483,269,5351,0,0,5296,55,54,3596,24,3938,23,771,398,529,2405,1225,12270,2953,55.1859,11791,1.64962,1,8
484,269,5197,0,0,5166,31,29,3589,23,4082,25,756,298,516,2357,1245,11694,2811,54.0889,11243,1.68976,1,8
485,269,5367,0,0,5318,49,43,3715,21,4073,24,780,311,510,2479,1263,11660,3013,56.1394,11325,1.68719,1,8
486,269,5267,0,0,5254,13,12,3560,22,3966,24,822,323,516,2304,1278,12022,2914,55.3256,11521,1.65728,1,8
487,269,5222,0,0,5175,47,45,3597,21,3969,27,707,321,507,2364,1296,11892,2853,54.6342,11384,1.6581,1,8
488,269,5277,0,0,5229,48,46,3706,21,4101,25,730,325,496,2459,1242,11712,2877,54.5196,11335,1.6952,1,8
489,269,5217,0,0,5184,33,28,3544,22,3933,16,766,334,503,2336,1262,11334,2800,53.6707,10936,1.64826,1,8
490,269,5359,0,0,5325,34,26,3654,22,4047,20,808,350,490,2447,1244,11611,2850,53.1816,11051,1.67983,1,8
491,269,5406,0,0,5379,27,22,3671,26,4081,14,807,354,519,2402,1310,11707,2989,55.2904,11355,1.68947,1,8
492,269,5358,0,0,5319,39,34,3648,23,4097,17,799,337,513,2400,1292,12232,2993,55.8604,11763,1.69405,1,8
493,269,5419,0,0,5392,27,24,3670,23,4165,25,766,346,562,2379,1341,12246,2962,54.6595,11691,1.7138,1,8
494,269,5330,0,0,5294,36,33,3657,24,4175,19,813,348,475,2436,1239,11655,2913,54.6529,11212,1.71674,1,8
495,269,5280,0,0,5239,41,37,3549,22,4001,23,782,340,515,2385,1235,11781,2895,54.8295,11321,1.66694,1,8
496,269,5486,0,0,5437,49,47,3683,22,4149,21,822,395,543,2453,1252,11983,2952,53.8097,11471,1.70911,1,8
