Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
9,467,10636,9185,9185,1197,1197,1217,52,1308,309,1785,1978,19884,120,286,710,381,2564,1657,1144,1163,4119,2194,789,717,58.9154,0,1.03338,0,0,0,0,0,0,1,595,63750,31171,52.3829,26.0627
9,519,10818,9331,9331,1228,1228,1245,30,1342,334,1979,2205,19892,120,286,710,381,2564,1700,1209,1185,4159,2198,808,734,58.9558,0,1.03303,0,0,0,0,0,0,1,610,65925,32388,52.9518,26.3961
10,51,749,662,662,21,21,43,35,472,0,196,220,20024,15,46,16,388,2495,33,41,21,230,37,8,8,18.6047,0,1.00079,0,0,0,0,0,0,1,10,935,194,21.7442,9.7
10,103,1419,1244,1244,74,74,108,66,504,6,393,439,20040,32,103,74,387,2495,155,173,98,402,204,42,37,34.2593,0,1.00363,0,0,0,0,0,0,1,35,3676,1409,34.037,19.5694
10,155,2421,2138,2138,156,156,207,95,551,21,589,656,20046,47,153,156,388,2495,297,262,202,785,497,96,87,42.029,0,1.00761,0,0,0,0,0,0,1,75,8035,3282,38.8164,21.0385
10,207,3873,3395,3395,261,261,328,130,611,48,797,875,20030,66,206,261,388,2495,476,331,342,1452,890,157,143,43.5976,0,1.01266,0,0,0,0,0,0,1,130,13712,6019,41.8049,23.0613
10,259,5700,5013,5013,418,418,512,177,699,82,995,1092,20015,92,251,396,388,2495,729,452,542,2280,1327,254,227,44.3359,0,1.01913,0,0,0,0,0,0,1,205,22212,9828,43.3828,23.6819
10,311,7420,6471,6471,623,623,724,202,830,129,1196,1308,19983,109,305,601,388,2495,997,620,719,3045,1673,386,350,48.3425,0,1.02902,0,0,0,0,0,0,1,310,32667,14817,45.1202,23.8599
10,363,8744,7580,7580,826,826,930,211,972,187,1392,1528,19949,114,351,780,388,2495,1250,830,897,3490,1910,511,459,49.3548,0,1.03759,0,0,0,0,0,0,1,410,44002,20244,47.314,24.6277
10,415,9825,8464,8464,1003,1003,1091,171,1116,245,1591,1748,19912,120,380,893,388,2495,1492,1013,1070,3838,2049,617,554,50.7791,0,1.04282,0,0,0,0,0,0,1,500,54057,25712,49.5481,25.712
10,467,10566,9076,9076,1149,1149,1208,121,1239,295,1783,1968,19890,120,380,893,388,2495,1648,1155,1157,4109,2126,722,652,53.9735,0,1.04237,0,0,0,0,0,0,1,570,61847,29799,51.1978,26.0253
10,519,10966,9411,9411,1239,1239,1273,68,1328,326,1979,2186,19881,120,380,893,388,2495,1726,1277,1225,4202,2165,780,707,55.5381,0,1.04194,0,0,0,0,0,0,1,615,66823,32758,52.4925,26.4818
11,51,795,712,712,20,20,42,36,475,0,194,218,20024,15,48,19,396,2627,33,39,25,242,60,13,12,28.5714,0,1.00094,0,0,0,0,0,0,1,10,906,192,21.5714,10.1053
11,103,1540,1375,1375,72,72,101,59,502,8,394,436,20034,30,103,72,394,2627,147,146,102,513,239,47,42,41.5842,0,1.00354,0,0,0,0,0,0,1,35,3600,1353,35.6436,19.0563
11,155,2431,2147,2147,139,139,180,73,547,26,598,661,20037,38,116,90,396,2627,286,242,191,866,455,89,80,44.4444,0,1.00438,0,0,0,0,0,0,1,65,7157,3049,39.7611,22.0942
11,207,3655,3251,3251,235,235,295,105,601,43,798,884,20043,53,200,224,396,2627,455,347,290,1404,778,155,144,48.8136,0,1.01084,0,0,0,0,0,0,1,115,11860,5063,40.2034,21.6368
11,259,4922,4345,4345,351,351,428,136,682,69,993,1103,20041,61,256,343,396,2627,636,425,427,1899,1149,234,212,49.5327,0,1.01652,0,0,0,0,0,0,1,175,18200,7880,42.5234,22.7089
11,311,6295,5540,5540,484,484,569,153,764,97,1193,1320,20030,80,304,470,396,2627,821,574,549,2532,1442,313,284,49.9121,0,1.02254,0,0,0,0,0,0,1,240,25619,11261,45.0246,23.4604
